uniqsubs,actvsubs,new_cell,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,forgntvl,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,handset_months,hs_bin,usage_trend,revenue_trend,overage_share,dropblk_rate,care_per_mou,rev_per_sub
1,1,0.0,0.0,2740,7615.0,1500.41,1467.52,7580.0,2725,66.71,344.55,123.86,300,100,52,316.0,90.0,51.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,51.475,273.75,49.99,1.485,0.0,0.0,0.0,0.0,0.0,-77.75,-0.495,4.666666667,0.0,0.0,0.0,28.33333333,0.0,105.6666667,0.0,26.66666667,0.0,73.33333333,0.0,0.0,0.0,0.0,12.33333333,0.0,194.7333333,0.0,71.73,15.0,35.78333333,6.0,18.11666667,55.33333333,0.0,202.9033333,0.0,40.33333333,0.0,63.56,0.0,4.666666667,105.6666667,73.33333333,0.0,0.666666667,23,23.166666666666668,0.0,-0.2829845313921747,-0.009433063363506432,0.0,0.04374999998945313,0.0,25.7375
1,1,0.0,0.0,3328,14408.0,525.1,465.12,14408.0,3328,51.68,1600.89,369.78,1967,466,52,1949.0,445.0,52.0,0.0,0.0,0.0,0.0,59.98999023,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,51.355,2112.25,59.99,0.0,3.0,0.9,0.9,0.0,0.0,436.75,-1.365,2.333333333,0.0,62.66666667,0.0,37.0,0.0,427.0,0.0,147.6666667,0.0,325.3333333,0.0,28.66666667,36.33333333,23.16333333,57.33333333,3.666666667,821.49,0.0,737.4333333,122.3333333,319.7,82.66666667,492.2933333,202.6666667,0.0,343.4266667,0.0,270.0,0.0,1215.496667,0.0,65.0,427.0,325.3333333,0.0,6.333333333,10,9.833333333333334,0.0,0.20667218738909263,-0.026072008404163884,0.017190335211536626,0.15186915887850466,0.013565203676801136,25.6775
4,2,0.0,0.0,1468,4557.0,157.94,108.12,4254.0,1392,12.01,472.67,154.67,622,198,13,520.0,172.0,12.0,0.0,0.0,0.0,0.0,199.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,12.2,568.25,10.0,0.99,4.0,1.6,1.6,0.0,0.0,-160.25,-2.7,3.0,0.0,2.0,0.0,19.66666667,0.0,159.6666667,0.0,25.66666667,0.0,135.0,0.0,0.0,0.0,0.0,7.666666667,0.0,286.8033333,0.0,87.51333333,23.33333333,32.87666667,1.333333333,3.79,86.0,0.0,215.61,0.0,73.0,0.0,158.7066667,0.0,5.0,159.6666667,135.0,0.0,0.0,11,11.2,0.0,-0.2815107597716293,-0.20454545454545456,0.12121212121212123,0.031120331943750967,0.0,2.44
2,2,0.0,0.0,2313,6374.0,610.84,530.86,6152.0,2259,75.84,878.86,322.71,1077,406,104,942.0,341.0,80.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,100.35,1076.0,69.99,5.445,101.5,30.45,29.85,0.6,0.0,-2.0,-10.41,3.666666667,0.0,3.666666667,0.333333333,28.66666667,0.0,101.0,23.0,48.0,1.333333333,67.0,22.66666667,2.333333333,12.33333333,10.95,26.66666667,1.0,171.4566667,53.53333333,71.56,13.66666667,12.84333333,10.33333333,14.98333333,61.33333333,1.0,149.62,0.563333333,51.66666667,21.66666667,93.39666667,52.97,7.666666667,124.0,89.66666667,0.0,2.0,8,7.9,0.0,-0.0018570102135561746,-0.10271336951159349,0.30044400592007897,0.061333333336,0.0021665119155060354,33.449999999999996
2,2,0.0,0.0,2091,5782.0,933.4,828.42,5736.0,2075,82.84,573.6,207.5,685,226,77,636.0,216.0,76.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,76.2275,649.25,84.99,1.2375,0.0,0.0,0.0,0.0,0.0,-106.25,-1.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10.933333333333334,0.0,-0.16339869281045752,-0.016024084684859666,0.0,0.0,0.0,25.409166666666668
1,1,0.0,0.0,920,2521.0,331.99,267.01,2503.0,913,38.14,357.57,130.43,367,110,36,367.0,127.0,38.0,0.0,0.0,0.0,0.0,129.9899902,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,35.725,415.5,44.99,0.0,0.25,0.0975,0.0,0.0975,0.32,146.5,-0.735,9.0,0.0,2.333333333,0.0,10.0,0.0,82.33333333,0.333333333,37.33333333,0.0,63.33333333,0.333333333,0.0,0.0,0.0,16.33333333,0.666666667,197.6466667,0.076666667,103.14,21.66666667,47.44666667,10.33333333,14.92333333,28.0,0.0,65.03,0.0,68.0,0.333333333,235.7566667,0.076666667,11.33333333,82.66666667,63.66666667,0.0,0.333333333,8,4.966666666666667,0.0,0.3517406962785114,-0.02001361470388019,0.002654867256637168,0.1354581672854399,0.0,17.8625
1,1,0.0,0.0,4572,20242.0,2345.23,2211.73,19801.0,4477,88.47,792.04,179.08,1232,394,143,936.0,272.0,111.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,127.5175,923.75,85.0,0.7425,179.5,44.875,44.875,0.0,0.0,-923.75,-46.7675,5.0,0.0,10.33333333,0.0,55.0,0.0,313.6666667,0.0,48.66666667,0.0,243.6666667,0.0,3.0,4.666666667,2.973333333,14.66666667,0.0,580.2133333,0.0,207.15,86.33333333,85.71333333,6.333333333,30.97,178.3333333,0.0,418.8566667,0.0,113.6666667,0.0,368.5066667,0.0,15.33333333,313.6666667,243.6666667,0.0,0.666666667,27,27.166666666666668,0.0,-0.998918626655853,-0.3638998579959928,0.3491742369716187,0.04872881354356686,0.0032441200324412004,63.75875
1,1,0.0,0.0,257,1164.0,982.5,945.01,1164.0,257,30.48,37.55,8.29,57,16,32,35.0,10.0,31.0,0.0,0.0,0.0,0.0,29.98999023,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,31.43,54.25,29.99,0.0,0.0,0.0,0.0,0.0,1.44,-9.25,-1.44,0.333333333,0.0,0.333333333,0.0,0.666666667,0.0,12.0,0.0,0.333333333,0.0,10.66666667,0.0,0.0,0.0,0.0,0.333333333,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,10.33333333,0.0,37.05,0.0,0.666666667,0.0,2.75,0.0,0.666666667,12.0,10.66666667,0.0,0.0,32,27.1,0.0,-0.167420814479638,-0.04440333024976873,0.0,0.051282051307692304,0.0,15.715
2,2,0.0,0.0,661,1586.0,1354.4,1252.4,1566.0,648,37.95,47.45,19.64,57,27,30,52.0,28.0,30.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,30.2475,50.0,30.0,0.2475,0.0,0.0,0.0,0.0,0.0,-21.0,0.7425,0.0,0.0,0.0,0.0,1.666666667,0.0,15.33333333,0.0,1.666666667,0.0,13.66666667,0.0,0.0,0.0,0.0,1.333333333,0.0,23.97,0.0,1.36,1.666666667,1.293333333,0.333333333,0.233333333,12.0,0.0,18.31,0.0,3.333333333,0.0,7.02,0.0,0.0,15.33333333,13.66666667,0.0,0.0,35,34.96666666666667,0.0,-0.4117647058823529,0.023761900952076167,0.0,0.0,0.0,10.0825
1,1,0.0,0.0,1616,8874.0,551.7,521.71,8855.0,1611,34.78,590.33,107.4,191,73,35,497.0,102.0,36.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,34.99,188.75,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-5.75,0.0,10.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,21.0,0.0,49.66666667,0.0,0.333333333,2.666666667,2.566666667,10.33333333,0.0,102.0133333,0.0,22.38,26.33333333,44.53666667,8.0,16.80666667,26.66666667,0.0,43.30333333,0.0,34.66666667,0.0,81.09,0.0,10.0,63.0,49.66666667,0.0,0.0,16,16.1,0.0,-0.030303030303030304,0.0,0.0,0.15625,0.0017566974071146246,17.495
1,1,0.0,0.0,1395,3562.0,652.99,591.98,3562.0,1395,39.47,237.47,93.0,260,83,40,256.0,89.0,36.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,37.5225,257.25,39.99,0.0,20.75,7.2625,7.2625,0.0,0.0,-8.25,-7.5325,0.666666667,0.0,1.0,0.0,6.333333333,0.0,52.33333333,0.0,32.66666667,0.0,45.0,0.0,0.0,0.0,0.0,8.666666667,1.333333333,95.29333333,0.0,100.0666667,6.666666667,6.863333333,0.0,0.0,67.0,0.0,172.9066667,0.0,10.0,0.0,22.45333333,0.0,1.666666667,52.33333333,45.0,0.0,0.0,16,16.1,0.0,-0.031945788964181994,-0.19553507690310856,0.1885261859951976,0.031250000008203126,0.0,18.76125
1,1,0.0,0.0,2478,8537.0,607.87,547.11,8531.0,2472,42.09,656.23,190.15,1150,161,38,832.0,172.0,43.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,38.21,1256.25,47.53,0.495,0.5,0.185,0.0875,0.0975,0.0,317.75,1.78,5.0,0.0,0.333333333,0.0,137.6666667,0.0,318.6666667,0.333333333,113.3333333,0.0,178.0,0.333333333,51.33333333,64.33333333,43.21666667,88.66666667,5.333333333,756.89,0.01,350.67,23.66666667,23.43,0.666666667,0.92,59.66666667,0.0,181.58,0.0,159.0,0.333333333,925.98,0.01,5.333333333,319.0,178.3333333,0.0,0.333333333,14,5.1,0.0,0.2527341419765361,0.04539658250446315,0.004718184136699821,0.016666666665625,0.040829853513621,19.105
3,2,0.0,0.0,1095,3225.0,382.85,333.19,3103.0,1032,33.32,310.3,103.2,342,127,37,339.0,114.0,40.0,0.0,0.0,0.0,0.0,9.989997864,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,38.5575,358.5,10.0,0.495,112.25,28.0625,28.0625,0.0,0.0,48.5,5.4425,5.333333333,0.0,0.666666667,0.0,12.33333333,0.0,76.66666667,0.0,51.0,0.0,59.66666667,0.0,0.0,0.0,0.0,26.0,0.333333333,126.9,0.0,88.52333333,6.0,4.41,5.666666667,11.12,85.33333333,0.0,178.8333333,0.0,21.66666667,0.0,36.59,0.0,6.0,76.66666667,59.66666667,0.0,0.333333333,12,12.633333333333333,0.0,0.1349095966620306,0.13758452885040764,0.7094103520192125,0.07725321888080458,0.0,9.639375
1,0,0.0,0.0,1110,2696.0,515.11,505.13,2696.0,1110,45.92,245.09,100.91,246,103,33,255.0,108.0,55.0,0.0,0.0,0.0,0.0,9.989997864,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,49.1675,301.75,32.57,3.96,36.0,12.6375,12.6375,0.0,0.0,166.25,49.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12.166666666666666,0.0,0.5491329479768786,0.9841530871580207,0.2519061145163702,0.0,0.0,24.58375
1,1,0.0,0.0,6657,20674.0,2330.81,2225.83,20621.0,6642,148.39,1374.73,442.8,949,370,99,1133.0,406.0,116.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,100.015,914.5,104.99,2.2275,0.0,0.0,0.0,0.0,2.7975,-103.5,1.905,2.666666667,0.0,4.0,0.0,43.66666667,0.0,357.6666667,0.333333333,73.33333333,0.0,307.6666667,0.333333333,4.333333333,8.666666667,5.19,40.0,0.0,543.5033333,1.316666667,166.6033333,88.33333333,78.23666667,13.0,33.57,292.6666667,0.333333333,595.62,1.316666667,86.33333333,0.0,114.4866667,0.0,6.666666667,358.0,308.0,0.0,7.333333333,16,10.1,0.0,-0.11305297651556527,0.018858585358610108,0.0,0.01857010213649025,0.0047332969229929,50.0075
4,4,0.0,0.0,506,1036.0,338.55,299.36,1035.0,505,16.63,57.5,28.06,70,36,17,38.0,20.0,15.0,0.0,0.0,0.0,0.0,199.9899902,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.16,95.75,10.0,0.7425,42.25,10.5625,10.5625,0.0,0.0975,77.25,-13.16,0.666666667,0.0,1.666666667,0.0,20.66666667,0.0,56.0,0.0,24.33333333,0.0,33.66666667,0.0,0.0,0.0,0.0,15.66666667,0.0,37.27333333,0.0,21.54,11.0,7.15,12.0,12.22,42.0,0.0,41.81333333,0.0,14.33333333,0.0,17.0,0.0,2.333333333,56.0,33.66666667,0.0,0.333333333,20,0.16666666666666666,0.0,0.7984496124031008,-0.9293785310734464,0.7459392655367232,0.040935672508771934,0.0,2.632
1,1,0.0,0.0,1553,5139.0,598.21,511.14,5119.0,1545,63.89,639.88,193.13,823,225,80,719.0,211.0,67.0,0.0,0.0,0.0,0.0,99.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,72.9525,740.5,59.99,0.99,55.0,21.9725,20.9,1.0725,0.0,-247.5,-21.7925,3.0,0.0,0.333333333,0.0,37.66666667,0.0,158.3333333,1.333333333,158.0,0.0,118.6666667,1.333333333,5.0,12.33333333,8.61,110.6666667,0.333333333,255.9133333,1.23,355.2533333,30.0,20.42666667,1.666666667,7.76,103.6666667,0.0,332.34,0.0,102.6666667,1.333333333,278.8233333,1.23,3.333333333,159.6666667,120.0,0.0,2.333333333,9,9.033333333333333,0.0,-0.3337828725556305,-0.29468239748487207,0.29711639227882763,0.020746887960425956,0.006743088334457181,36.47625
1,1,0.0,0.0,4024,5895.0,856.39,825.65,5502.0,3796,37.53,250.09,172.55,313,213,31,290.0,207.0,32.0,0.0,0.0,0.0,0.0,129.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,30.28666667,314.0,29.99,0.0,0.333333333,0.116666667,0.116666667,0.0,0.0,-6.0,-0.296666667,3.666666667,0.0,0.333333333,0.0,120.6666667,0.0,225.0,0.0,117.3333333,0.0,102.0,0.0,3.0,3.666666667,2.253333333,80.33333333,0.333333333,97.82333333,0.0,91.33,22.33333333,17.41,11.0,16.74,78.0,0.0,83.24666667,0.0,107.3333333,0.0,105.9066667,0.0,4.0,225.0,102.0,0.0,1.333333333,35,11.666666666666666,0.0,-0.01904761904761905,-0.009482207552793288,0.003728958032843708,0.017699115044247787,0.009523809523809525,15.143333335
1,1,0.0,0.0,487,1052.0,556.89,371.92,1052.0,487,28.61,80.92,37.46,30,15,30,43.0,22.0,30.0,0.0,0.0,0.0,0.0,129.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,30.0875,23.5,29.99,0.0,0.25,0.0975,0.0,0.0975,0.0,-19.5,-0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14.133333333333333,0.0,-0.7959183673469388,-0.0031363088057901087,0.0031363088057901087,0.0,0.0,15.04375
1,1,0.0,0.0,1214,3952.0,727.07,567.1,3952.0,1214,70.89,494.0,151.75,449,122,62,422.0,126.0,59.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,59.6275,426.25,49.99,3.2175,19.75,5.925,5.925,0.0,0.0,-68.25,-6.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9.566666666666666,0.0,-0.15974253949678174,-0.10997484639808669,0.09772792874520639,0.0,0.0,29.81375
1,1,0.0,0.0,2482,6831.0,828.9,768.92,6809.0,2470,59.15,523.77,190.0,536,214,74,525.0,202.0,67.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,68.145,514.75,39.99,0.7425,106.25,37.1875,37.1875,0.0,0.0,-62.75,-18.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13.366666666666667,0.0,-0.12166747455162386,-0.2683491214115265,0.5378190758550871,0.0,0.0,34.0725
1,1,0.0,0.0,1906,11802.0,1528.85,1407.57,11260.0,1832,46.92,375.33,61.07,949,141,64,919.0,135.0,61.0,0.0,0.0,0.0,0.0,79.98999023,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,59.365,906.25,44.99,2.2275,63.25,22.1475,22.05,0.0975,0.0,-127.25,-12.715,1.666666667,0.0,1.666666667,0.0,27.0,0.0,136.6666667,0.333333333,15.33333333,0.0,107.3333333,0.333333333,0.0,0.0,0.0,3.333333333,0.0,703.25,0.06,63.65666667,20.33333333,11.88,11.0,56.69333333,56.0,0.0,273.8766667,0.0,65.66666667,0.333333333,493.03,0.06,3.333333333,137.0,107.6666667,0.0,0.666666667,32,12.8,0.0,-0.14025902452466243,-0.21063530191336038,0.36689306717468734,0.02415458936956522,0.0,29.6825
2,2,0.0,0.0,351,797.0,528.63,468.65,795.0,349,31.24,53.0,23.27,22,11,30,70.0,22.0,32.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,30.4075,22.0,39.99,0.0,0.0,0.0,0.0,0.0,0.4175,1.0,-0.0275,0.666666667,0.0,0.0,0.0,2.666666667,0.0,11.33333333,0.0,2.0,0.0,8.666666667,0.0,0.0,0.0,0.0,0.666666667,0.0,8.656666667,0.0,1.513333333,2.0,1.113333333,0.0,0.0,8.333333333,0.0,9.02,0.0,1.666666667,0.0,1.15,0.0,0.666666667,11.33333333,8.666666667,0.0,0.0,16,15.466666666666667,0.0,0.043478260869565216,-0.0008755870413117887,0.0,0.05405405409569028,0.0,10.135833333333332
1,1,0.0,0.0,559,1613.0,639.14,606.25,1613.0,559,35.66,94.88,32.88,149,62,54,127.0,48.0,43.0,0.0,0.0,0.0,0.0,29.98999023,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.6425,165.25,29.99,0.0,8.25,2.8875,2.8875,0.0,0.0,47.75,-9.1025,2.333333333,0.0,3.0,0.0,28.66666667,0.0,88.0,0.0,8.666666667,0.0,54.0,0.0,2.666666667,3.333333333,1.9,4.666666667,0.0,90.70333333,0.0,12.11333333,5.0,4.146666667,0.0,0.0,46.33333333,0.0,83.60666667,0.0,14.0,0.0,19.21,0.0,5.333333333,88.0,54.0,0.0,0.333333333,18,1.6,0.0,0.28721804511278193,-0.17625986348453307,0.05591324974584887,0.05992509362921348,0.016040100252631577,25.32125
1,1,0.0,0.0,1443,3129.0,475.38,404.37,3125.0,1440,50.55,390.63,180.0,371,172,58,430.0,188.0,56.0,0.0,0.0,0.0,0.0,149.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,52.55,357.75,44.99,0.0,43.5,17.4,17.4,0.0,0.16,-39.75,-17.56,3.666666667,0.0,2.333333333,0.0,60.66666667,0.0,187.6666667,0.0,63.0,0.0,121.3333333,0.0,0.0,0.0,0.0,40.66666667,0.0,163.9133333,0.0,68.44666667,15.33333333,13.88333333,4.333333333,7.14,95.0,0.0,131.3066667,0.0,70.33333333,0.0,101.0533333,0.0,6.0,187.6666667,121.3333333,0.0,0.0,9,8.733333333333333,0.0,-0.110801393728223,-0.32791783380018674,0.32492997198879553,0.031802120135724005,0.0,26.275
2,2,0.0,0.0,1183,3821.0,216.36,176.37,3819.0,1182,11.02,238.69,73.88,162,59,10,166.0,68.0,10.0,0.0,0.0,0.0,0.0,9.989997864,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,10.0,155.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.25,0.0,0.0,0.0,5.333333333,0.0,12.33333333,0.0,65.0,0.0,4.333333333,0.0,47.33333333,0.0,0.0,0.0,0.0,2.0,0.0,97.78666667,0.0,4.356666667,6.333333333,3.166666667,2.0,2.26,36.33333333,0.0,59.09,0.0,15.33333333,0.0,43.05333333,0.0,5.333333333,65.0,47.33333333,0.0,0.0,17,17.2,0.0,-0.136,0.0,0.0,0.0808080808030303,0.0,3.3333333333333335
2,2,0.0,0.0,2551,11364.0,1162.35,1088.34,11323.0,2537,43.53,452.92,101.48,937,150,23,933.0,178.0,48.0,0.0,0.0,0.0,0.0,149.9899902,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,42.4575,1027.0,10.0,2.97,84.25,29.4875,28.9625,0.525,0.0,271.0,58.9425,9.0,0.0,1.0,0.0,12.66666667,0.0,95.33333333,1.0,72.66666667,0.0,77.33333333,1.0,0.0,0.0,0.0,20.66666667,0.0,215.01,2.07,462.82,41.0,82.74333333,8.666666667,63.15666667,92.33333333,0.333333333,355.0133333,1.783333333,46.66666667,0.666666667,322.8166667,0.286666667,10.0,96.33333333,78.33333333,0.0,3.666666667,27,6.066666666666666,0.0,0.26361867704280156,1.35632514525686,0.6785365011793131,0.10273972603091575,0.0,14.152500000000002
1,1,0.0,0.0,3017,4764.0,1347.66,1286.36,4658.0,2976,38.98,141.15,90.18,78,55,38,95.0,59.0,39.0,0.0,0.0,0.0,0.0,29.98999023,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,38.2625,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-0.1125,1.666666667,0.0,1.0,0.0,2.333333333,0.0,38.0,0.0,13.66666667,0.0,33.66666667,0.0,0.0,0.0,0.0,7.333333333,0.0,28.94,0.0,13.66,6.333333333,2.56,0.666666667,0.17,28.0,0.0,25.06,0.0,17.66666667,0.0,17.54,0.0,2.666666667,38.0,33.66666667,0.0,1.0,35,1.5666666666666667,0.0,-0.13157894736842105,-0.0028653295128939827,0.0,0.06837606838461538,0.0,19.13125
1,1,0.0,0.0,3582,7668.0,948.94,917.94,7649.0,3576,38.25,318.71,149.0,457,236,60,421.0,207.0,52.0,0.0,0.0,0.0,0.0,29.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,58.9625,462.25,30.0,0.0,82.75,28.9625,28.9625,0.0,0.0,14.75,-2.0125,5.0,0.0,0.0,0.0,6.0,0.0,137.6666667,0.0,85.33333333,0.0,127.3333333,0.0,1.666666667,1.666666667,1.093333333,49.33333333,0.0,194.48,0.0,131.8333333,46.66666667,37.84,0.0,0.0,147.0,0.0,251.1466667,0.0,48.0,0.0,75.17,0.0,5.0,137.6666667,127.3333333,0.0,1.0,25,24.566666666666666,0.0,0.03184025903939557,-0.033562643318740884,0.4830102147175318,0.03605769229902459,0.003597769383702105,29.48125
2,2,0.0,0.0,519,1523.0,907.15,827.5,1521.0,517,48.68,89.47,30.41,91,39,48,128.0,40.0,52.0,0.0,0.0,0.0,0.0,59.98999023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,47.6275,141.5,45.0,0.2475,0.0,0.0,0.0,0.0,2.38,150.5,-2.2375,0.666666667,0.0,3.0,0.0,1.0,0.0,36.33333333,0.0,2.333333333,0.0,32.0,0.0,0.666666667,2.0,1.493333333,2.0,0.0,53.50333333,0.0,0.876666667,1.333333333,1.223333333,0.666666667,0.54,24.33333333,0.0,37.21666667,0.0,9.0,0.0,17.16333333,0.0,3.666666667,36.33333333,32.0,0.0,0.0,18,18.233333333333334,0.0,1.056140350877193,-0.04601305845457817,0.0,0.0982142857319834,0.004678362575438596,15.875833333333333
1,1,0.0,0.0,1558,3290.0,421.47,357.49,3265.0,1544,39.72,362.78,171.56,305,136,41,348.0,157.0,41.0,0.0,0.0,0.0,0.0,199.9899902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,41.3925,332.75,39.99,0.0,0.0,0.0,0.0,0.0,0.0,83.25,2.3475,2.0,0.0,1.666666667,0.0,32.33333333,0.0,139.6666667,0.0,28.66666667,0.0,104.3333333,0.0,0.0,0.0,0.0,12.0,0.333333333,154.3833333,0.0,48.73666667,11.33333333,11.08333333,3.0,7.386666667,47.0,0.0,93.83333333,0.0,85.33333333,0.0,109.2833333,0.0,3.666666667,139.6666667,104.3333333,0.0,0.0,10,10.6,0.0,0.24943820224719102,0.05537536120776081,0.0,0.02606635070709328,0.0,20.69625
